,penalty_player_name,penalty_player_id,season,penalty_team,penalty
3271,D.Jones,00-0032388,2018,ATL,2
3272,D.Jones,00-0032388,2020,ATL,2
3273,D.Jones,00-0032388,2021,ATL,2
3274,D.Jones,00-0032388,2023,CAR,2
3275,D.Jones,00-0033297,2019,SF,2
3276,D.Jones,00-0033297,2020,SF,1
3277,D.Jones,00-0033297,2024,DEN,1
3278,D.Jones,00-0033297,2025,DEN,1
3279,D.Jones,00-0035678,2020,DEN,3
3280,D.Jones,00-0035678,2021,DEN,6
3281,D.Jones,00-0035678,2022,DEN,7
3282,D.Jones,00-0035678,2023,SEA,3
3283,D.Jones,00-0035678,2024,SEA,3
3284,D.Jones,00-0035678,2025,BAL,2
3285,D.Jones,00-0035678,2025,TEN,2
3286,D.Jones,00-0035710,2021,NYG,1
3287,D.Jones,00-0035710,2022,NYG,2
3288,D.Jones,00-0039014,2023,CLE,3
3289,D.Jones,00-0039014,2024,CLE,9
3290,D.Jones,00-0039014,2025,CLE,3
3291,D.Jordan,00-0030555,2018,SEA,1
3292,D.Jordan,00-0030555,2019,LV,2
3293,D.Jordan,00-0030555,2020,SF,1
3294,D.Kaser,00-0032896,2016,LAC,3
3295,D.Kaser,00-0032896,2017,LAC,3
3296,D.Kazee,00-0033512,2017,ATL,2
3297,D.Kazee,00-0033512,2018,ATL,2
3298,D.Kazee,00-0033512,2019,ATL,2
3299,D.Kazee,00-0033512,2020,ATL,1
3300,D.Kazee,00-0033512,2021,DAL,3
3301,D.Kazee,00-0033512,2022,PIT,1
3302,D.Kazee,00-0033512,2023,PIT,1
3303,D.Kazee,00-0033512,2024,PIT,2
3304,D.Kelly,00-0029419,2016,TEN,2
3305,D.Kelly,00-0029419,2018,TEN,1
3306,D.Kelly,00-0029419,2019,TEN,2
3307,D.Kelly,00-0029419,2020,TEN,2
3308,D.Kelly,00-0029419,2021,GB,3
3309,D.Kelly,00-0029419,2022,IND,2
3310,D.Kelly,00-0035407,2021,NYG,1
3311,D.Kendrick,00-0037842,2022,LA,3
3312,D.Kendrick,00-0037842,2023,LA,10
3313,D.Kendrick,00-0037842,2025,SEA,1
3314,D.Kennard,00-0031241,2018,DET,2
3315,D.Kennard,00-0031241,2019,DET,1
3316,D.Key,00-0036683,2024,DEN,1
3317,D.Kilgore,00-0028101,2016,SF,3
3318,D.Kilgore,00-0028101,2017,SF,4
3319,D.Kilgore,00-0028101,2018,MIA,2
3320,D.Kilgore,00-0028101,2019,MIA,2
3321,D.Kincaid,00-0038933,2023,BUF,6
3322,D.Kincaid,00-0038933,2024,BUF,1
3323,D.Kincaid,00-0038933,2025,BUF,2
3324,D.Kindred,00-0033076,2017,CLE,1
3325,D.Kindred,00-0033076,2018,CLE,1
3326,D.King,00-0033566,2017,LAC,2
3327,D.King,00-0033566,2018,LAC,4
3328,D.King,00-0033566,2019,LAC,3
3329,D.King,00-0033566,2020,TEN,7
3330,D.King,00-0033566,2021,HOU,4
3331,D.King,00-0033566,2022,HOU,8
3332,D.King,00-0033566,2023,HOU,5
3333,D.King,00-0033566,2024,BAL,1
3334,D.Kinnard,00-0037194,2025,GB,2
3335,D.Kirkpatrick,00-0029560,2016,CIN,9
3336,D.Kirkpatrick,00-0029560,2017,CIN,7
3337,D.Kirkpatrick,00-0029560,2018,CIN,6
3338,D.Kirkpatrick,00-0029560,2019,CIN,2
3339,D.Kirkpatrick,00-0029560,2020,ARI,7
3340,D.Kirkpatrick,00-0029560,2021,SF,1
3341,D.Kizer,00-0033899,2017,CLE,3
3342,D.Knight,00-0040738,2025,CIN,1
3343,D.Knox,00-0035689,2019,BUF,3
3344,D.Knox,00-0035689,2021,BUF,5
3345,D.Knox,00-0035689,2022,BUF,1
3346,D.Knox,00-0035689,2023,BUF,4
3347,D.Knox,00-0035689,2024,BUF,3
3348,D.Knox,00-0035689,2025,BUF,2
3349,D.Kramer,00-0037088,2024,CHI,2
3350,D.Lacey,00-0030197,2017,BUF,2
3351,D.Lacey,00-0030197,2018,BUF,3
3352,D.Lacey,00-0030197,2019,MIA,1
3353,D.Lambert,00-0032750,2016,TB,2
3354,D.Latham,00-0032938,2016,LV,2
3355,D.Laube,00-0039407,2025,LV,1
3356,D.Lawrence,00-0031411,2016,DAL,2
3357,D.Lawrence,00-0031411,2017,DAL,7
3358,D.Lawrence,00-0031411,2018,DAL,8
3359,D.Lawrence,00-0031411,2019,DAL,7
3360,D.Lawrence,00-0031411,2020,DAL,5
3361,D.Lawrence,00-0031411,2021,DAL,2
3362,D.Lawrence,00-0031411,2022,DAL,2
3363,D.Lawrence,00-0031411,2023,DAL,2
3364,D.Lawrence,00-0031411,2025,SEA,1
3365,D.Lawrence,00-0033501,2019,CLE,4
3366,D.Lawrence,00-0035683,2020,NYG,1
3367,D.Lawrence,00-0035683,2021,NYG,1
3368,D.Lawrence,00-0035683,2022,NYG,5
3369,D.Lawrence,00-0035683,2024,NYG,1
3370,D.Lawrence,00-0035683,2025,NYG,5
3371,D.Lawrence II,00-0035683,2019,NYG,1
3372,D.Leal,00-0037759,2022,PIT,1
3373,D.Leal,00-0037759,2023,PIT,1
3374,D.Leavitt,00-0034726,2019,LV,3
3375,D.Leavitt,00-0034726,2020,LV,1
3376,D.Leavitt,00-0034726,2021,LV,1
3377,D.Leavitt,00-0034726,2022,GB,1
3378,D.Leavitt,00-0034726,2023,GB,2
3379,D.Lee,00-0033147,2016,NYJ,2
3380,D.Lee,00-0033147,2017,NYJ,6
3381,D.Lenoir,00-0036563,2021,SF,4
3382,D.Lenoir,00-0036563,2022,SF,4
3383,D.Lenoir,00-0036563,2023,SF,6
3384,D.Lenoir,00-0036563,2024,SF,2
3385,D.Lenoir,00-0036563,2025,SF,10
3386,D.Leonard,00-0034846,2019,IND,2
3387,D.Leonard,00-0034846,2020,IND,2
3388,D.Leonard,00-0034846,2021,IND,4
3389,D.Leonard,00-0037320,2022,LAC,2
3390,D.Leonard,00-0037320,2023,LAC,1
3391,D.Leonard,00-0037320,2024,LAC,2
3392,D.Levy,00-0027050,2016,DET,2
3393,D.Lewis,00-0028087,2020,NYG,1
3394,D.Lewis,00-0036417,2020,SEA,9
3395,D.Lewis,00-0036417,2021,SEA,4
3396,D.Lewis,00-0036417,2022,SEA,6
3397,D.Lewis,00-0036417,2023,SEA,4
3398,D.Lewis,00-0036417,2024,CAR,3
3399,D.Lewis,00-0036417,2025,CAR,5
3400,D.Lloyd,00-0037244,2022,JAX,3
3401,D.Lloyd,00-0037244,2023,JAX,3
3402,D.Lloyd,00-0037244,2024,JAX,1
3403,D.Lloyd,00-0037244,2025,JAX,1
3404,D.Lock,00-0035704,2020,DEN,3
3405,D.Lock,00-0035704,2023,SEA,2
3406,D.Lock,00-0035704,2024,NYG,1
3407,D.London,00-0037238,2022,ATL,1
3408,D.London,00-0037238,2023,ATL,1
3409,D.London,00-0037238,2024,ATL,7
3410,D.London,00-0037238,2025,ATL,2
3411,D.Long,00-0035292,2019,TEN,1
3412,D.Long,00-0035292,2020,TEN,1
3413,D.Long,00-0035292,2021,TEN,2
3414,D.Long,00-0035292,2022,TEN,2
3415,D.Long,00-0035292,2023,MIA,2
3416,D.Long,00-0035665,2020,LA,3
3417,D.Long,00-0035665,2021,LA,1
3418,D.Long,00-0035665,2022,LA,1
3419,D.Long,00-0035665,2023,LV,1
3420,D.Lowery,00-0026253,2016,LAC,2
3421,D.Lowry,00-0032412,2016,GB,1
3422,D.Lowry,00-0032412,2017,GB,4
3423,D.Lowry,00-0032412,2018,GB,4
3424,D.Lowry,00-0032412,2019,GB,1
3425,D.Lowry,00-0032412,2020,GB,1
3426,D.Lowry,00-0032412,2021,GB,2
3427,D.Lowry,00-0032412,2023,MIN,1
3428,D.Luter,00-0038594,2025,SF,1
3429,D.Malone,00-0037808,2024,ATL,2
3430,D.Marlowe,00-0031870,2019,BUF,1
3431,D.Marlowe,00-0031870,2020,BUF,1
3432,D.Marlowe,00-0031870,2022,ATL,1
3433,D.Martin,00-0029613,2016,TB,1
3434,D.Martin-Robinson,00-0039648,2025,TEN,2
3435,D.Mathis,00-0038105,2022,DEN,7
3436,D.Mathis,00-0038105,2023,DEN,2
3437,D.Mathis,00-0038105,2024,DEN,1
3438,D.Mausi,00-0040503,2025,TEN,3
3439,D.Maye,00-0039851,2024,NE,1
3440,D.Mayo,00-0031596,2016,CAR,1
3441,D.Mayo,00-0031596,2018,CAR,1
3442,D.Mayo,00-0031596,2019,NYG,1
3443,D.Mayo,00-0031596,2023,WAS,1
3444,D.McCoil,00-0032322,2016,LAC,2
3445,D.McCoil,00-0032322,2017,SF,1
3446,D.McCourty,00-0027647,2016,NE,1
3447,D.McCourty,00-0027647,2019,NE,1
3448,D.McCourty,00-0027647,2020,NE,1
3449,D.McCullers,00-0031193,2016,PIT,1
3450,D.McCullers,00-0031193,2018,PIT,1
3451,D.McCullers,00-0031193,2019,PIT,2
3452,D.McDonald,00-0030650,2016,SEA,3
3453,D.McDonald,00-0032212,2016,LV,1
3454,D.McDonald,00-0032212,2017,LV,1
3455,D.McDougle,00-0031414,2017,PHI,1
3456,D.McGlothern,00-0039714,2025,MIN,2
3457,D.McMahon,00-0039830,2024,LA,1
3458,D.McMillon,00-0040263,2025,CLE,1
3459,D.Metcalf,00-0035640,2020,SEA,3
3460,D.Metcalf,00-0035640,2021,SEA,4
3461,D.Metcalf,00-0035640,2022,SEA,7
3462,D.Metcalf,00-0035640,2023,SEA,5
3463,D.Metcalf,00-0035640,2024,SEA,5
3464,D.Metcalf,00-0035640,2025,PIT,8
3465,D.Middleton,00-0032697,2016,NYJ,2
3466,D.Middleton,00-0032697,2018,NYJ,3
3467,D.Mills,00-0036898,2021,HOU,2
3468,D.Mims,00-0036255,2020,NYJ,1
3469,D.Mims,00-0036255,2021,NYJ,5
3470,D.Mims,00-0036255,2022,NYJ,2
3471,D.Mitchell,00-0037202,2022,NE,1
3472,D.Moncrief,00-0031339,2017,IND,1
3473,D.Moncrief,00-0031339,2018,JAX,4
3474,D.Moncrief,00-0031339,2019,PIT,1
3475,D.Montgomery,00-0035685,2019,CHI,1
3476,D.Montgomery,00-0035685,2023,DET,2
3477,D.Montgomery,00-0035685,2024,DET,1
3478,D.Mooney,00-0036309,2020,CHI,1
3479,D.Mooney,00-0036309,2024,ATL,2
3480,D.Moore,00-0030069,2016,SEA,1
3481,D.Moore,00-0030069,2019,SF,1
3482,D.Moore,00-0033589,2018,SEA,2
3483,D.Moore,00-0033589,2019,SEA,3
3484,D.Moore,00-0033589,2020,SEA,1
3485,D.Moore,00-0033589,2023,TB,1
3486,D.Moore,00-0033589,2024,CAR,2
3487,D.Moore,00-0034827,2018,CAR,3
3488,D.Moore,00-0034827,2019,CAR,1
3489,D.Moore,00-0034827,2020,CAR,3
3490,D.Moore,00-0034827,2022,CAR,4
3491,D.Moore,00-0034827,2023,CHI,1
3492,D.Moore,00-0034827,2024,CHI,5
3493,D.Moore,00-0034827,2025,CHI,6
3494,D.Moore,00-0036869,2021,PIT,5
3495,D.Moore,00-0036869,2022,PIT,9
3496,D.Moore,00-0036869,2023,PIT,3
3497,D.Moore,00-0036869,2024,PIT,3
3498,D.Moore,00-0036869,2025,TEN,3
3499,D.Morgan,00-0027868,2016,TEN,1
3500,D.Morgan,00-0027868,2017,TEN,2
3501,D.Morgan,00-0027868,2018,TEN,1
3502,D.Morgan,00-0032430,2017,MIN,3
3503,D.Morgan,00-0032430,2018,MIN,1
3504,D.Morris,00-0029888,2016,IND,1
3505,D.Moses,00-0029130,2016,KC,1
3506,D.Muasau,00-0039829,2024,NYG,1
3507,D.Muhlbach,00-0022455,2018,DET,2
3508,D.Muhlbach,00-0022455,2019,DET,1
3509,D.Munyer,00-0032192,2018,ARI,1
3510,D.Murray,00-0028009,2016,TEN,3
3511,D.Murray,00-0028009,2017,TEN,1
3512,D.Newton,00-0028152,2016,HOU,1
3513,D.Nixon,00-0036558,2021,CAR,1
3514,D.Njoku,00-0033885,2017,CLE,6
3515,D.Njoku,00-0033885,2018,CLE,5
3516,D.Njoku,00-0033885,2021,CLE,4
3517,D.Njoku,00-0033885,2022,CLE,1
3518,D.Njoku,00-0033885,2023,CLE,1
3519,D.Njoku,00-0033885,2024,CLE,2
3520,D.Nnadi,00-0034818,2018,KC,5
3521,D.Nnadi,00-0034818,2019,KC,2
3522,D.Nnadi,00-0034818,2021,KC,2
3523,D.Nnadi,00-0034818,2022,KC,1
3524,D.Nnadi,00-0034818,2023,KC,2
3525,D.Nnadi,00-0034818,2024,KC,1
3526,D.Nnadi,00-0034818,2025,KC,1
3527,D.O'Daniel,00-0034781,2018,KC,1
3528,D.O'Daniel,00-0034781,2019,KC,4
3529,D.O'Daniel,00-0034781,2020,KC,2
3530,D.O'Daniel,00-0034781,2021,KC,1
3531,D.Odeyingbo,00-0036480,2022,IND,4
3532,D.Odeyingbo,00-0036480,2023,IND,5
3533,D.Odeyingbo,00-0036480,2024,IND,2
3534,D.Odeyingbo,00-0036480,2025,CHI,2
3535,D.Ogunbowale,00-0033854,2020,JAX,1
3536,D.Ogunbowale,00-0033854,2024,HOU,2
3537,D.Ojabo,00-0038142,2024,BAL,1
3538,D.Onyemata,00-0033051,2017,NO,4
3539,D.Onyemata,00-0033051,2018,NO,3
3540,D.Onyemata,00-0033051,2019,NO,4
3541,D.Onyemata,00-0033051,2020,NO,1
3542,D.Onyemata,00-0033051,2021,NO,2
3543,D.Onyemata,00-0033051,2023,ATL,2
3544,D.Onyemata,00-0033051,2025,ATL,1
3545,D.Overshown,00-0038556,2024,DAL,1
3546,D.Parham,00-0035329,2021,LAC,5
3547,D.Parham,00-0035329,2022,LAC,3
3548,D.Parham,00-0035329,2023,LAC,2
3549,D.Parham,00-0037255,2022,LV,4
3550,D.Parham,00-0037255,2023,LV,5
3551,D.Parham,00-0037255,2024,LV,3
3552,D.Parham,00-0037255,2025,LV,5
3553,D.Parham Jr.,00-0035329,2020,LAC,1
3554,D.Parker,00-0031547,2016,MIA,2
3555,D.Parker,00-0031547,2019,MIA,1
3556,D.Parker,00-0031547,2020,MIA,2
3557,D.Parker,00-0031547,2021,MIA,1
3558,D.Parker,00-0031547,2022,NE,1
3559,D.Parker,00-0031547,2023,NE,1
3560,D.Payne,00-0033420,2017,JAX,2
3561,D.Payne,00-0033420,2018,JAX,1
3562,D.Payne,00-0033420,2019,JAX,3
3563,D.Payne,00-0034333,2019,WAS,2
3564,D.Payne,00-0034333,2020,WAS,4
3565,D.Payne,00-0034333,2021,WAS,3
3566,D.Payne,00-0034333,2023,WAS,3
3567,D.Payne,00-0034333,2024,WAS,3
3568,D.Payne,00-0034333,2025,WAS,1
3569,D.Peko,00-0024338,2016,CIN,2
3570,D.Peko,00-0024338,2017,DEN,2
3571,D.Peko,00-0024338,2018,DEN,4
3572,D.Peko,00-0024338,2019,BAL,1
3573,D.Peko Sr.,00-0024338,2018,DEN,4
3574,D.Penn,00-0023894,2016,LV,9
3575,D.Penn,00-0023894,2017,LV,6
3576,D.Penn,00-0023894,2018,LV,1
3577,D.Penn,00-0023894,2019,WAS,8
3578,D.Peoples-Jones,00-0036233,2020,CLE,3
3579,D.Peoples-Jones,00-0036233,2021,CLE,2
3580,D.Peoples-Jones,00-0036233,2022,CLE,6
3581,D.Peoples-Jones,00-0036233,2023,CLE,1
3582,D.Peoples-Jones,00-0036233,2023,DET,1
3583,D.Perryman,00-0032103,2016,LAC,3
3584,D.Perryman,00-0032103,2019,LAC,2
3585,D.Perryman,00-0032103,2020,LAC,3
3586,D.Perryman,00-0032103,2021,LV,2
3587,D.Perryman,00-0032103,2023,HOU,3
3588,D.Perryman,00-0032103,2025,LAC,1
3589,D.Pettis,00-0034860,2018,SF,1
3590,D.Pettis,00-0034860,2019,SF,1
3591,D.Pettis,00-0034860,2022,CHI,3
3592,D.Pettis,00-0034860,2025,NO,2
3593,D.Pettus,00-0039692,2024,NE,2
3594,D.Pettus,00-0039692,2025,NE,2
3595,D.Phillips,00-0030963,2016,WAS,1
3596,D.Phillips,00-0034683,2019,CIN,1
3597,D.Phillips,00-0034683,2020,CIN,3
3598,D.Phillips,00-0035202,2022,BAL,1
3599,D.Phillips,00-0035202,2025,LAC,1
3600,D.Philon,00-0032116,2017,LAC,5
3601,D.Philon,00-0032116,2018,LAC,2
3602,D.Philon,00-0032116,2021,LV,2
3603,D.Pierce,00-0037258,2024,HOU,1
3604,D.Pinter,00-0036215,2021,IND,2
3605,D.Pinter,00-0036215,2022,IND,1
3606,D.Pinter,00-0036215,2024,IND,2
3607,D.Pitta,00-0027714,2016,BAL,1
3608,D.Pitts,00-0038827,2023,TB,1
3609,D.Poe,00-0029688,2016,KC,1
3610,D.Poe,00-0029688,2017,ATL,2
3611,D.Poe,00-0029688,2018,CAR,2
3612,D.Poe,00-0029688,2019,CAR,2
3613,D.Porter,00-0040641,2025,LV,4
3614,D.Prescott,00-0033077,2016,DAL,2
3615,D.Prescott,00-0033077,2018,DAL,1
3616,D.Prescott,00-0033077,2019,DAL,1
3617,D.Prescott,00-0033077,2022,DAL,1
3618,D.Prescott,00-0033077,2024,DAL,1
3619,D.Prince,00-0039378,2024,JAX,1
3620,D.Puni,00-0039351,2024,SF,6
3621,D.Puni,00-0039351,2025,SF,4
3622,D.Quessenberry,00-0030097,2020,TEN,1
3623,D.Quessenberry,00-0030097,2021,TEN,1
3624,D.Quessenberry,00-0030097,2022,BUF,2
3625,D.Quessenberry,00-0030097,2023,MIN,1
3626,D.Radunz,00-0036619,2021,TEN,2
3627,D.Radunz,00-0036619,2022,TEN,5
3628,D.Radunz,00-0036619,2023,TEN,11
3629,D.Radunz,00-0036619,2024,TEN,4
3630,D.Radunz,00-0036619,2025,NO,7
3631,D.Randall,00-0032251,2016,GB,3
3632,D.Randall,00-0032251,2017,GB,1
3633,D.Randall,00-0032251,2018,CLE,1
3634,D.Randall,00-0032251,2019,CLE,2
3635,D.Randall,00-0032251,2020,SEA,1
3636,D.Ratley,00-0034273,2018,CLE,2
3637,D.Ratley,00-0034273,2019,CLE,1
3638,D.Ratley,00-0034273,2020,NYG,2
3639,D.Reader,00-0032424,2017,HOU,3
3640,D.Reader,00-0032424,2018,HOU,1
3641,D.Reader,00-0032424,2019,HOU,1
3642,D.Reader,00-0032424,2021,CIN,1
3643,D.Reader,00-0032424,2022,CIN,1
3644,D.Reader,00-0032424,2023,CIN,2
3645,D.Reader,00-0032424,2024,DET,1
3646,D.Reader,00-0032424,2025,DET,2
3647,D.Reed,00-0034384,2018,SF,5
3648,D.Reed,00-0034384,2020,SEA,2
3649,D.Reed,00-0034384,2021,SEA,4
3650,D.Reed,00-0034384,2022,NYJ,2
3651,D.Reed,00-0034384,2023,NYJ,6
3652,D.Reed,00-0034384,2024,NYJ,9
3653,D.Reed,00-0034384,2025,DET,3
3654,D.Reed Jr.,00-0034384,2019,SF,4
3655,D.Revis,00-0025401,2016,NYJ,3
3656,D.Revis,00-0025401,2017,KC,1
3657,D.Rice,00-0031688,2016,HOU,1
3658,D.Rice,00-0031688,2018,CLE,3
3659,D.Richardson,00-0039357,2024,LV,4
3660,D.Richardson,00-0039357,2025,LV,2
3661,D.Richardson,00-0039601,2024,CAR,1
3662,D.Ridder,00-0038122,2022,ATL,2
3663,D.Ridder,00-0038122,2023,ATL,2
3664,D.Riley,00-0033549,2018,ATL,1
3665,D.Riley,00-0033549,2020,PHI,2
3666,D.Riley,00-0033549,2021,MIA,1
3667,D.Riley,00-0033549,2024,MIA,1
3668,D.Risner,00-0035702,2019,DEN,3
3669,D.Risner,00-0035702,2021,DEN,2
3670,D.Risner,00-0035702,2022,DEN,2
3671,D.Risner,00-0035702,2023,MIN,2
3672,D.Risner,00-0035702,2025,CIN,4
3673,D.Rivers,00-0033920,2020,LA,1
3674,D.Roberson,00-0035521,2020,TEN,1
3675,D.Roberts,00-0031628,2016,NYJ,2
3676,D.Roberts,00-0031628,2017,NYJ,4
3677,D.Roberts,00-0031628,2018,NYJ,2
3678,D.Roberts,00-0031628,2019,NYJ,7
3679,D.Roberts,00-0031628,2020,DET,4
3680,D.Roberts,00-0031628,2021,WAS,1
3681,D.Robinson,00-0030547,2016,JAX,1
3682,D.Robinson,00-0032775,2016,KC,3
3683,D.Robinson,00-0032775,2017,KC,2
3684,D.Robinson,00-0032775,2018,KC,3
3685,D.Robinson,00-0032775,2019,KC,2
3686,D.Robinson,00-0032775,2020,KC,3
3687,D.Robinson,00-0032775,2021,KC,4
3688,D.Robinson,00-0032775,2022,BAL,1
3689,D.Robinson,00-0032775,2023,LA,2
3690,D.Robinson,00-0037082,2022,CHI,1
3691,D.Robinson,00-0037082,2023,CHI,2
3692,D.Robinson,00-0037082,2025,CHI,1
3693,D.Robinson,00-0039854,2025,ARI,2
3694,D.Rodgers-Cromartie,00-0026156,2016,NYG,1
3695,D.Rodgers-Cromartie,00-0026156,2017,NYG,1
3696,D.Rodgers-Cromartie,00-0026156,2018,LV,1
3697,D.Ross,00-0033535,2018,DAL,3
3698,D.Ross,00-0033535,2020,JAX,1
3699,D.Ross,00-0034966,2023,HOU,1
3700,D.Ross,00-0034966,2024,HOU,2
3701,D.Samia,00-0034976,2020,MIN,3
3702,D.Sample,00-0035631,2019,CIN,1
3703,D.Sample,00-0035631,2020,CIN,2
3704,D.Sample,00-0035631,2021,CIN,1
3705,D.Sample,00-0035631,2024,CIN,1
3706,D.Sample,00-0035631,2025,CIN,1
3707,D.Samuel,00-0035719,2019,SF,7
3708,D.Samuel,00-0035719,2021,SF,1
3709,D.Samuel,00-0035719,2022,SF,1
3710,D.Samuel,00-0035719,2023,SF,2
3711,D.Samuel,00-0035719,2024,SF,3
3712,D.Samuel,00-0035719,2025,WAS,3
3713,D.Sanders,00-0039003,2023,DEN,1
3714,D.Savage,00-0034968,2020,GB,1
3715,D.Savage,00-0034968,2021,GB,3
3716,D.Savage,00-0034968,2022,GB,3
3717,D.Savage,00-0034968,2024,JAX,1
3718,D.Schultz,00-0034383,2018,DAL,1
3719,D.Schultz,00-0034383,2019,DAL,4
3720,D.Schultz,00-0034383,2020,DAL,5
3721,D.Schultz,00-0034383,2021,DAL,3
3722,D.Schultz,00-0034383,2022,DAL,4
3723,D.Schultz,00-0034383,2023,HOU,1
3724,D.Schultz,00-0034383,2024,HOU,4
3725,D.Schultz,00-0034383,2025,HOU,7
3726,D.Scott,00-0034256,2018,BUF,1
3727,D.Scott,00-0038392,2025,IND,1
3728,D.Searcy,00-0028038,2016,TEN,1
3729,D.Senat,00-0034363,2018,ATL,1
3730,D.Sharpe,00-0033946,2017,LV,1
3731,D.Sharpe,00-0033946,2018,LV,1
3732,D.Sharpe,00-0033946,2019,LV,3
3733,D.Sharpe,00-0033946,2020,WAS,2
3734,D.Shead,00-0029191,2016,SEA,2
3735,D.Shelby,00-0029111,2016,ATL,1
3736,D.Shelley,00-0035696,2019,CHI,3
3737,D.Shelley,00-0035696,2020,CHI,1
3738,D.Shelley,00-0035696,2022,MIN,1
3739,D.Shelley,00-0035696,2023,LA,2
3740,D.Shelton,00-0032143,2016,CLE,2
3741,D.Shelton,00-0032143,2017,CLE,2
3742,D.Shelton,00-0032143,2018,NE,2
3743,D.Shelton,00-0032143,2019,NE,4
3744,D.Shelton,00-0032143,2020,DET,1
3745,D.Shelton,00-0032143,2021,NYG,1
3746,D.Sills,00-0035359,2022,NYG,2
3747,D.Sills,00-0035359,2025,ATL,2
3748,D.Simon,00-0031620,2016,NYJ,1
3749,D.Sims,00-0030422,2016,MIA,3
3750,D.Sims,00-0030422,2018,CHI,1
3751,D.Singletary,00-0035250,2019,BUF,2
3752,D.Singletary,00-0035250,2020,BUF,2
3753,D.Singletary,00-0035250,2021,BUF,1
3754,D.Singletary,00-0035250,2025,NYG,1
3755,D.Skipper,00-0033863,2019,HOU,1
3756,D.Skipper,00-0033863,2022,DET,1
3757,D.Skipper,00-0033863,2023,DET,1
3758,D.Skipper,00-0033863,2024,DET,1
3759,D.Skipper,00-0033863,2025,DET,1
3760,D.Skuta,00-0026725,2016,JAX,2
3761,D.Slay,00-0030062,2016,DET,7
3762,D.Slay,00-0030062,2017,DET,7
3763,D.Slay,00-0030062,2018,DET,3
3764,D.Slay,00-0030062,2019,DET,6
3765,D.Slay,00-0030062,2020,PHI,5
3766,D.Slay,00-0030062,2021,PHI,3
3767,D.Slay,00-0030062,2022,PHI,3
3768,D.Slay,00-0030062,2023,PHI,3
3769,D.Slay,00-0030062,2024,PHI,3
3770,D.Slayton,00-0035535,2019,NYG,1
3771,D.Slayton,00-0035535,2020,NYG,1
3772,D.Slayton,00-0035535,2021,NYG,1
3773,D.Slayton,00-0035535,2022,NYG,1
3774,D.Slayton,00-0035535,2024,NYG,5
3775,D.Slayton,00-0035535,2025,NYG,4
3776,D.Smith,00-0032069,2016,CIN,2
3777,D.Smith,00-0032217,2016,TB,14
3778,D.Smith,00-0032217,2017,TB,8
3779,D.Smith,00-0032217,2018,TB,6
3780,D.Smith,00-0032217,2019,TB,5
3781,D.Smith,00-0032217,2020,TB,10
3782,D.Smith,00-0032217,2021,TB,7
3783,D.Smith,00-0032217,2022,TB,12
3784,D.Smith,00-0032217,2023,KC,5
3785,D.Smith,00-0036912,2021,PHI,3
3786,D.Smith,00-0036912,2022,PHI,1
3787,D.Smith,00-0036912,2023,PHI,1
3788,D.Smith,00-0036912,2024,PHI,4
3789,D.Smith,00-0036912,2025,PHI,2
3790,D.Smoot,00-0033907,2017,JAX,1
3791,D.Smoot,00-0033907,2018,JAX,1
3792,D.Smoot,00-0033907,2019,JAX,1
3793,D.Smoot,00-0033907,2020,JAX,6
3794,D.Smoot,00-0033907,2021,JAX,3
3795,D.Smoot,00-0033907,2022,JAX,1
3796,D.Smoot,00-0033907,2024,BUF,3
3797,D.Smoot,00-0033907,2025,JAX,1
3798,D.Smythe,00-0034798,2019,MIA,2
3799,D.Smythe,00-0034798,2020,MIA,1
3800,D.Smythe,00-0034798,2021,MIA,2
3801,D.Smythe,00-0034798,2023,MIA,1
3802,D.Smythe,00-0034798,2024,MIA,3
3803,D.Smythe,00-0034798,2025,CHI,3
3804,D.Sorensen,00-0030665,2016,KC,3
3805,D.Sorensen,00-0030665,2017,KC,5
3806,D.Sorensen,00-0030665,2018,KC,2
3807,D.Sorensen,00-0030665,2019,KC,3
3808,D.Sorensen,00-0030665,2020,KC,4
3809,D.Sorensen,00-0030665,2021,KC,1
3810,D.Sorensen,00-0030665,2022,NO,1
3811,D.Sproles,00-0023564,2016,PHI,1
3812,D.Sproles,00-0023564,2019,PHI,2
3813,D.Square,00-0030148,2016,LAC,2
3814,D.Square,00-0030148,2018,LAC,4
3815,D.Stafford,00-0030491,2016,TEN,2
3816,D.Stephenson,00-0029543,2016,DEN,9
3817,D.Stephenson,00-0029543,2017,DEN,1
3818,D.Stewart,00-0027256,2016,DEN,1
3819,D.Stewart,00-0027256,2017,DEN,2
3820,D.Stewart,00-0027256,2018,DEN,2
3821,D.Stewart,00-0027256,2019,TB,1
3822,D.Stills,00-0038623,2023,ARI,1
3823,D.Stills,00-0038623,2024,ARI,1
3824,D.Stills,00-0038623,2025,ARI,3
3825,D.Stingley,00-0037237,2022,HOU,2
3826,D.Stingley,00-0037237,2023,HOU,1
3827,D.Stingley,00-0037237,2024,HOU,3
3828,D.Stingley,00-0037237,2025,HOU,8
3829,D.Stoner,00-0036526,2021,LV,2
3830,D.Street,00-0031310,2016,IND,1
3831,D.Strong,00-0040197,2025,BUF,1
3832,D.Swearinger,00-0030566,2016,ARI,2
3833,D.Swearinger,00-0030566,2017,WAS,3
3834,D.Swearinger,00-0030566,2018,WAS,2
3835,D.Swearinger,00-0030566,2020,NO,1
3836,D.Swift,00-0036275,2023,PHI,1
